020509~002~5464826*PED~May 7, 2013~~~~
020511~001~5362737~Nov 8, 2011~~~U-243~
020516~001~5374659~Dec 20, 2011~~~~
020516~001~5374659*PED~Jun 20, 2012~~~~
020517~001~5480656~Jan 2, 2013~~~~
020517~001~5575987~Nov 19, 2013~~~~
020517~001~5631020~May 20, 2014~~~~
020517~001~5643607~Jan 2, 2013~~~~
020517~001~5716640~Sep 2, 2013~~~~
020517~001~5814342~Feb 1, 2011~~~~
020517~001~6036976~Dec 13, 2016~~~~
020517~002~5480656~Jan 2, 2013~~~~
020517~002~5575987~Nov 19, 2013~~~~
020517~002~5631020~May 20, 2014~~~~
020517~002~5643607~Jan 2, 2013~~~~
020517~002~5716640~Sep 2, 2013~~~~
020517~002~5814342~Feb 1, 2011~~~~
020517~002~6036976~Dec 13, 2016~~~~
020519~001~7018656~Sep 5, 2018~~Y~~
020519~001~7026337~Apr 2, 2018~~~U-714~
020522~001~5763394~Jun 9, 2015~~Y~~
020522~002~5763394~Jun 9, 2015~~Y~~
020524~001~5021458~Oct 18, 2010~~~U-177~
020527~001~5547948~Jan 17, 2015~~~~
020527~002~5547948~Jan 17, 2015~~~~
020527~003~5547948~Jan 17, 2015~~~~
020527~004~5547948~Jan 17, 2015~~~~
020527~005~5547948~Jan 17, 2015~~~~
020528~001~5744496~Apr 28, 2015~~~U-229~
020528~002~5744496~Apr 28, 2015~~~U-229~
020528~003~5744496~Apr 28, 2015~~~U-229~
020529~001~5057616~Oct 15, 2008~~~~
020533~001~4870086~Sep 24, 2010~~~~
020533~001~5670524~May 26, 2014~Y~Y~U-833~
020533~001~5834489~May 26, 2014~Y~Y~U-838~
020533~003~4870086~Sep 24, 2010~~~~
020533~003~5670524~May 26, 2014~Y~Y~U-833~
020533~003~5834489~May 26, 2014~Y~Y~U-838~
020533~004~4870086~Sep 24, 2010~~~~
020533~004~5670524~May 26, 2014~Y~Y~U-833~
020533~004~5834489~May 26, 2014~Y~Y~U-838~
020533~005~4870086~Sep 24, 2010~~~~
020533~005~5670524~May 26, 2014~Y~Y~U-833~
020533~005~5834489~May 26, 2014~Y~Y~U-838~
020536~001~5501236~Jun 8, 2010~~~~
020536~001~6098632~Jun 8, 2010~~~~
020538~005~5474783~Dec 12, 2012~~~~
020538~005~5656286~Aug 12, 2014~~~~
020538~005~5958446~Dec 12, 2012~~~~
020538~005~6024976~Jan 7, 2014~~~~
020538~006~5474783~Dec 12, 2012~~~~
020538~006~5656286~Aug 12, 2014~~~~
020538~006~5958446~Dec 12, 2012~~~~
020538~006~6024976~Jan 7, 2014~~~~
020538~007~5474783~Dec 12, 2012~~~~
020538~007~5656286~Aug 12, 2014~~~~
020538~007~5958446~Dec 12, 2012~~~~
020538~007~6024976~Jan 7, 2014~~~~
020538~008~5474783~Dec 12, 2012~~~~
020538~008~5656286~Aug 12, 2014~~~~
020538~008~5958446~Dec 12, 2012~~~~
020538~008~6024976~Jan 7, 2014~~~~
020541~001~RE36617~Dec 27, 2009~~~~
020541~001~RE36617*PED~Jun 27, 2010~~~~
020545~001~5656296~Aug 12, 2014~~~~
020545~002~5656296~Aug 12, 2014~~~~
020547~001~4859692~Sep 26, 2010~~~~
020547~001~5294636~Dec 11, 2011~~~~
020547~001~5319097~Dec 11, 2011~~~~
020547~001~5482963~Jan 9, 2013~~~~
020547~001~5583152~Sep 26, 2010~~~~
020547~001~5612367~Mar 18, 2014~~~U-189~
020547~001~6143775~Dec 11, 2011~~~~
020547~003~4859692~Sep 26, 2010~~~~
020547~003~5294636~Dec 11, 2011~~~~
020547~003~5319097~Dec 11, 2011~~~~
020547~003~5482963~Jan 9, 2013~~~~
020547~003~5583152~Sep 26, 2010~~~~
020547~003~5612367~Mar 18, 2014~~~U-189~
020547~003~6143775~Dec 11, 2011~~~~
020551~001~5453510~Sep 26, 2012~~~U-127~
020551~002~5453510~Sep 26, 2012~~~U-127~
020551~003~5453510~Sep 26, 2012~~~U-127~
020552~001~4946687~Oct 2, 2007~~~~
020552~001~5030456~Nov 7, 2008~~~~
020552~001~5082668~Jan 21, 2009~~~~
020552~001~5160744~Jun 27, 2011~~~~
020552~001~5190765~Aug 14, 2007~~~~
020552~001~5200196~Jan 22, 2008~~~~
020552~001~5232705~Aug 31, 2010~~~~
020552~001~5252338~Jun 27, 2011~~~~
020552~001~5785994~Oct 22, 2009~~~U-315~
020552~001~6096339~Apr 4, 2017~~~U-365~
020552~001~6146662~Aug 14, 2007~~~U-366~
020552~002~4946687~Oct 2, 2007~~~~
020552~002~5030456~Nov 7, 2008~~~~
020552~002~5082668~Jan 21, 2009~~~~
020552~002~5160744~Jun 27, 2011~~~~
020552~002~5190765~Aug 14, 2007~~~~
020552~002~5200196~Jan 22, 2008~~~~
020552~002~5232705~Aug 31, 2010~~~~
020552~002~5252338~Jun 27, 2011~~~~
020552~002~5785994~Oct 22, 2009~~~U-315~
020552~002~6096339~Apr 4, 2017~~~U-365~
020552~002~6146662~Aug 14, 2007~~~U-366~
020553~001~5266331~Oct 26, 2007~~Y~~
020553~001~5508042~Apr 16, 2013~~~U-443~
020553~001~5549912~Oct 26, 2007~~Y~~
020553~001~5656295~Oct 26, 2007~~~U-443~
020553~002~5266331~Oct 26, 2007~~Y~~
020553~002~5508042~Apr 16, 2013~~~U-443~
020553~002~5549912~Oct 26, 2007~~Y~~
020553~002~5656295~Oct 26, 2007~~~U-443~
020553~003~5266331~Oct 26, 2007~~Y~~
020553~003~5508042~Apr 16, 2013~~~U-443~
020553~003~5549912~Oct 26, 2007~~Y~~
020553~003~5656295~Oct 26, 2007~~~U-443~
020553~004~5266331~Oct 26, 2007~~Y~~
020553~004~5508042~Apr 16, 2013~~~U-443~
020553~004~5549912~Oct 26, 2007~~Y~~
020553~004~5656295~Oct 26, 2007~~~U-443~
020553~005~5266331~Oct 26, 2007~~Y~~
020553~005~5508042~Apr 16, 2013~~~U-443~
020553~005~5549912~Oct 26, 2007~~Y~~
020553~005~5656295~Oct 26, 2007~~~U-443~
020553~006~5266331~Oct 26, 2007~~Y~~
020553~006~5508042~Apr 16, 2013~~~U-443~
020553~006~5549912~Oct 26, 2007~~Y~~
020553~006~5656295~Oct 26, 2007~~Y~U-443~
020553~007~5266331~Oct 26, 2007~~Y~~
020553~007~5508042~Apr 16, 2013~~~U-443~
020553~007~5549912~Oct 26, 2007~~Y~~
020553~007~5656295~Oct 26, 2007~~Y~U-443~
020553~008~5266331~Oct 26, 2007~~Y~~
020553~008~5508042~Apr 16, 2013~~~U-443~
020553~008~5549912~Oct 26, 2007~~Y~~
020553~008~5656295~Oct 26, 2007~~Y~U-443~
020554~001~4866048~Dec 29, 2007~~~~
020554~001~5763426~Jun 9, 2015~Y~Y~~
020554~001~RE39706~Jun 9, 2015~Y~Y~~
020559~001~5008256~Jul 17, 2009~~~~
020559~001~5256684~Oct 26, 2010~~~U-199~
020559~001~5403830~Apr 4, 2012~~~U-200~
020559~001~5407688~Apr 4, 2012~~~U-201~
020559~001~5456925~Oct 10, 2012~~~~
020559~001~5601848~Feb 11, 2014~~~U-202~
020559~001~5629297~May 13, 2014~~~U-186~
020560~001~4621077~Aug 6, 2007~~~U-114~
020560~001~4621077*PED~Feb 6, 2008~~~U-114~
020560~001~5358941~Dec 2, 2012~~~~
020560~001~5358941*PED~Jun 2, 2013~~~~
020560~001~5681590~Dec 2, 2012~~~~
020560~001~5681590*PED~Jun 2, 2013~~~~
020560~001~5849726~Jun 6, 2015~~~~
020560~001~5849726*PED~Dec 6, 2015~~~~
020560~001~6008207~Jun 6, 2015~~~U-303~
020560~001~6008207*PED~Dec 6, 2015~~~U-303~
020560~001~6090410~Dec 2, 2012~~~~
020560~001~6090410*PED~Jun 2, 2013~~~~
020560~001~6194004~Dec 2, 2012~~~~
020560~001~6194004*PED~Jun 2, 2013~~~~
020560~002~4621077~Aug 6, 2007~~~U-114~
020560~002~4621077*PED~Feb 6, 2008~~~U-114~
020560~002~5358941~Dec 2, 2012~~~~
020560~002~5358941*PED~Jun 2, 2013~~~~
020560~002~5681590~Dec 2, 2012~~~~
020560~002~5681590*PED~Jun 2, 2013~~~~
020560~002~5849726~Jun 6, 2015~~~~
020560~002~5849726*PED~Dec 6, 2015~~~~
020560~002~6008207~Jun 6, 2015~~~U-303~
020560~002~6008207*PED~Jun 6, 2015~~~U-303~
020560~002~6090410~Dec 2, 2012~~~~
020560~002~6090410*PED~Jun 2, 2013~~~~
020560~003~4621077~Aug 6, 2007~~~U-114~
020560~003~4621077*PED~Feb 6, 2008~~~U-114~
020560~003~5358941~Dec 2, 2012~~~~
020560~003~5358941*PED~Jun 2, 2013~~~~
020560~003~5681590~Dec 2, 2012~~~~
020560~003~5681590*PED~Jun 2, 2013~~~~
020560~003~5849726~Jun 6, 2015~~~~
020560~003~5849726*PED~Dec 6, 2015~~~~
020560~003~6008207~Jun 6, 2015~~~U-303~
020560~003~6008207*PED~Dec 6, 2015~~~U-303~
020560~003~6090410~Dec 2, 2012~~~~
020560~003~6090410*PED~Jun 2, 2013~~~~
020560~004~4621077~Aug 6, 2007~~~U-114~
020560~004~4621077*PED~Feb 6, 2008~~~U-114~
020560~004~5358941~Dec 2, 2012~~~~
020560~004~5358941*PED~Jun 2, 2013~~~~
020560~004~5681590~Dec 2, 2012~~~~
020560~004~5681590*PED~Jun 2, 2013~~~~
020560~004~5849726~Jun 6, 2015~~~~
020560~004~5849726*PED~Dec 16, 2015~~~~
020560~004~5994329~Jul 17, 2018~~~~
020560~004~5994329*PED~Jan 17, 2019~~~~
020560~004~6008207~Jun 6, 2015~~~~
020560~004~6008207*PED~Dec 6, 2015~~~~
020560~004~6015801~Jul 17, 2018~~~U-353~
020560~004~6015801*PED~Jan 17, 2019~~~U-353~
020560~004~6090410~Dec 2, 2012~~~~
020560~004~6090410*PED~Jun 2, 2013~~~~
020560~004~6225294~Jul 17, 2018~~~~
020560~004~6225294*PED~Jan 17, 2019~~~~
020560~005~4621077~Aug 6, 2007~~~U-114~
020560~005~4621077*PED~Feb 6, 2008~~~U-114~
020560~005~5358941~Dec 2, 2012~~~~
020560~005~5358941*PED~Jun 2, 2013~~~~
020560~005~5681590~Dec 2, 2012~~~~
020560~005~5681590*PED~Jun 2, 2013~~~~
020560~005~5849726~Jun 6, 2015~~~~
020560~005~5849726*PED~Dec 6, 2015~~~~
020560~005~5994329~Jul 17, 2018~~~~
020560~005~5994329*PED~Jan 17, 2019~~~~
020560~005~6008207~Jun 6, 2015~~~~
020560~005~6008207*PED~Dec 6, 2015~~~~
020560~005~6015801~Jul 17, 2018~~~U-353~
020560~005~6015801*PED~Jan 17, 2019~~~U-353~
020560~005~6090410~Dec 2, 2012~~~~
020560~005~6090410*PED~Jun 2, 2013~~~~
020560~005~6225294~Jul 17, 2018~~~~
020560~005~6225294*PED~Jan 17, 2019~~~~
020563~001~5474978~Jun 16, 2014~~~U-534~
020563~001~5514646~May 7, 2013~~~U-534~
020563~002~5474978~Jun 16, 2014~~~U-534~
020563~002~5514646~May 7, 2013~~~U-534~
020564~001~5047407~Nov 17, 2009~Y~Y~U-257~
020564~001~5047407*PED~May 17, 2010~~~~
020564~001~5905082~May 18, 2016~Y~Y~U-248~
020564~001~5905082*PED~Nov 18, 2016~~~~
020564~001~7119202~Feb 8, 2009~Y~~~
020564~001~7119202*PED~Aug 8, 2009~~~~
020564~003~5047407~Nov 17, 2009~~~~
020564~003~5047407*PED~May 17, 2010~~~~
020564~003~5905082~May 18, 2016~~~~
020564~003~5905082*PED~Nov 18, 2016~~~~
020564~003~7119202~Feb 8, 2009~Y~~~
020564~003~7119202*PED~Aug 8, 2009~~~~
020569~001~5378475~Jan 3, 2012~~~~
020571~001~4604463~Aug 20, 2007~~~~
020571~001~4604463*PED~Feb 20, 2008~~~~
020571~001~6403569~Apr 28, 2020~~~U-449~
020571~001~6403569*PED~Oct 28, 2020~~~~
020571~001~6794370~May 1, 2020~~~U-606~
020571~001~6794370*PED~Nov 1, 2020~~~~
020571~002~4604463~Aug 20, 2007~~~~
020571~002~4604463*PED~Feb 20, 2008~~~~
020571~002~6403569~Apr 28, 2020~~~U-449~
020571~002~6403569*PED~Oct 28, 2020~~~~
020571~002~6794370~May 1, 2020~~~U-606~
020571~002~6794370*PED~Nov 1, 2020~~~~
020575~001~5234957~Feb 27, 2011~~~~
020575~001~5332576~Jul 26, 2011~~~~
020575~001~5446070~Feb 27, 2011~~~~
020575~002~5234957~Feb 27, 2011~~~~
020575~002~5332576~Jul 26, 2011~~~~
020575~002~5446070~Feb 27, 2011~~~~
020578~001~5366734~Nov 22, 2011~~~~
020578~001~7118552~Apr 13, 2022~~Y~~
020578~001~7220247~Apr 9, 2022~~Y~~
020579~001~4703063~Oct 27, 2009~~~~
020582~001~5270057~Mar 20, 2011~~~~
020582~001~5767251~Jun 16, 2015~~~~
020582~002~5270057~Mar 20, 2011~~~~
020582~002~5767251~Jun 16, 2015~~~~
020583~001~4996335~Mar 9, 2012~~~~
020583~001~5540930~Oct 25, 2013~~~~
020583~001~5747061~Oct 25, 2013~~Y~U-575~
020584~001~4966768~Oct 30, 2007~~~~
020584~001~4966768*PED~Apr 30, 2008~~~~
020584~002~4966768~Oct 30, 2007~~~~
020584~002~4966768*PED~Apr 30, 2008~~~~
020584~003~4966768~Oct 30, 2007~~~~
020584~003~4966768*PED~Apr 30, 2008~~~~
020586~001~4830010~Oct 27, 2009~~~U-147~
020586~001~5140993~Aug 24, 2009~~~U-148~
020586~002~4830010~Oct 27, 2009~~~U-147~
020586~002~5140993~Aug 24, 2009~~~U-148~
020588~001~4804663~Dec 29, 2007~Y~Y~U-90~
020588~001~4804663*PED~Jun 29, 2008~~~~
020588~001~5453425~Jul 11, 2014~~Y~~
020588~001~5453425*PED~Jan 11, 2015~~~~
020588~001~5616587~Jul 11, 2014~~~~Y
020588~001~5616587*PED~Jan 11, 2015~~~~
020588~001~RE39181~Jul 11, 2014~~Y~~
020588~001~RE39181*PED~Jan 11, 2015~~~~
020589~001~4788220~Jul 8, 2007~~~~
020589~001~4788220*PED~Jan 8, 2008~~~~
020591~001~5721244~Feb 24, 2015~~~~
020591~002~5721244~Feb 24, 2015~~~~
020591~003~5721244~Feb 24, 2015~~~~
020591~004~5721244~Feb 24, 2015~~~~
020592~001~5229382~Apr 23, 2011~Y~Y~U-149~
020592~001~5229382~Apr 23, 2011~Y~Y~U-547~
020592~001~5229382*PED~Oct 23, 2011~~~~
020592~001~5605897~Feb 25, 2014~~~U-176~
020592~001~5605897*PED~Aug 25, 2014~~~~
020592~001~5627178~Apr 23, 2011~~~U-364~
020592~001~5627178*PED~Oct 23, 2011~~~~
020592~001~5736541~Mar 24, 2015~~~U-307~
020592~001~5736541*PED~Sep 24, 2015~~~~
020592~001~5817655~Apr 23, 2011~~~U-364~
020592~001~5817655*PED~Oct 23, 2011~~~~
020592~001~5817656~Apr 23, 2011~~~U-360~
020592~001~5817656*PED~Oct 23, 2011~~~~
020592~001~5817657~Apr 23, 2011~~~U-363~
020592~001~5817657*PED~Oct 23, 2011~~~~
020592~001~5919485~Mar 24, 2015~~~U-308~
020592~001~5919485*PED~Sep 24, 2015~~~~
020592~001~6251895~Sep 23, 2017~~~~
020592~001~6251895*PED~Mar 23, 2018~~~~
020592~002~5229382~Apr 23, 2011~Y~Y~U-149~
020592~002~5229382~Apr 23, 2011~Y~Y~U-547~
020592~002~5229382*PED~Oct 23, 2011~~~~
020592~002~5605897~Feb 25, 2014~~~U-176~
020592~002~5605897*PED~Aug 25, 2014~~~~
020592~002~5627178~Apr 23, 2011~~~U-364~
020592~002~5627178*PED~Oct 23, 2011~~~~
020592~002~5736541~Mar 24, 2015~~~U-307~
020592~002~5736541*PED~Sep 24, 2015~~~~
020592~002~5817655~Apr 23, 2011~~~U-364~
020592~002~5817655*PED~Oct 23, 2011~~~~
020592~002~5817656~Apr 23, 2011~~~U-360~
020592~002~5817656*PED~Oct 23, 2011~~~~
020592~002~5817657~Apr 23, 2011~~~U-363~
020592~002~5817657*PED~Oct 23, 2011~~~~
020592~002~5919485~Mar 24, 2015~~~U-308~
020592~002~5919485*PED~Sep 24, 2015~~~~
020592~002~6251895~Sep 23, 2017~~~~
020592~002~6251895*PED~Mar 23, 2018~~~~
020592~003~5229382~Apr 23, 2011~Y~Y~U-149~
020592~003~5229382~Apr 23, 2011~Y~Y~U-547~
020592~003~5229382*PED~Oct 23, 2011~~~~
020592~003~5605897~Feb 25, 2014~~~U-176~
020592~003~5605897*PED~Aug 25, 2014~~~~
020592~003~5627178~Apr 23, 2011~~~U-364~
020592~003~5627178*PED~Oct 23, 2011~~~~
020592~003~5736541~Mar 24, 2015~~~U-307~
020592~003~5736541*PED~Sep 24, 2015~~~~
020592~003~5817655~Apr 23, 2011~~~U-364~
020592~003~5817655*PED~Oct 23, 2011~~~~
020592~003~5817656~Apr 23, 2011~~~U-360~
020592~003~5817656*PED~Oct 23, 2011~~~~
020592~003~5817657~Apr 23, 2011~~~U-363~
020592~003~5817657*PED~Oct 23, 2011~~~~
020592~003~5919485~Mar 24, 2015~~~U-308~
020592~003~5919485*PED~Sep 24, 2015~~~~
020592~003~6251895~Sep 23, 2017~~~~
020592~003~6251895*PED~Mar 23, 2018~~~~
020592~004~5229382~Apr 23, 2011~Y~Y~U-149~
020592~004~5229382~Apr 23, 2011~Y~Y~U-547~
020592~004~5229382*PED~Oct 23, 2011~~~~
020592~004~5605897~Feb 25, 2014~~~U-176~
020592~004~5605897*PED~Aug 25, 2014~~~~
020592~004~5627178~Apr 23, 2011~~~U-364~
020592~004~5627178*PED~Oct 23, 2011~~~~
020592~004~5736541~Mar 24, 2015~~~U-307~
020592~004~5736541*PED~Sep 24, 2015~~~~
020592~004~5817655~Apr 23, 2011~~~U-364~
020592~004~5817655*PED~Oct 23, 2011~~~~
020592~004~5817656~Apr 23, 2011~~~U-360~
020592~004~5817656*PED~Oct 23, 2011~~~~
020592~004~5817657~Apr 23, 2011~~~U-363~
020592~004~5817657*PED~Oct 23, 2011~~~~
020592~004~5919485~Mar 24, 2015~~~U-308~
020592~004~5919485*PED~Sep 24, 2015~~~~
020592~004~6251895~Sep 23, 2017~~~~
020592~004~6251895*PED~Mar 23, 2018~~~~
020592~005~5229382~Apr 23, 2011~Y~Y~U-149~
020592~005~5229382~Apr 23, 2011~Y~Y~U-547~
020592~005~5229382*PED~Oct 23, 2011~~~~
020592~005~5605897~Feb 25, 2014~~~U-176~
020592~005~5605897*PED~Aug 25, 2014~~~~
020592~005~5627178~Apr 23, 2011~~~U-364~
020592~005~5627178*PED~Oct 23, 2011~~~~
020592~005~5736541~Mar 24, 2015~~~U-307~
020592~005~5736541*PED~Sep 24, 2015~~~~
020592~005~5817655~Apr 23, 2011~~~U-364~
020592~005~5817655*PED~Oct 23, 2011~~~~
020592~005~5817656~Apr 23, 2011~~~U-360~
020592~005~5817656*PED~Oct 23, 2011~~~~
020592~005~5817657~Apr 23, 2011~~~U-363~
020592~005~5817657*PED~Oct 23, 2011~~~~
020592~005~5919485~Mar 24, 2015~~~U-308~
020592~005~5919485*PED~Sep 24, 2015~~~~
020592~005~6251895~Sep 23, 2017~~~~
020592~005~6251895*PED~Mar 23, 2018~~~~
020592~006~5229382~Apr 23, 2011~Y~Y~U-149~
020592~006~5229382~Apr 23, 2011~Y~Y~U-547~
020592~006~5229382*PED~Oct 23, 2011~~~~
020592~006~5605897~Feb 25, 2014~~~U-176~
020592~006~5605897*PED~Aug 25, 2014~~~~
020592~006~5627178~Apr 23, 2011~~~U-364~
020592~006~5627178*PED~Oct 23, 2011~~~~
020592~006~5736541~Mar 24, 2015~~~U-307~
020592~006~5736541*PED~Sep 24, 2015~~~~
020592~006~5817655~Apr 23, 2011~~~U-364~
020592~006~5817655*PED~Oct 23, 2011~~~~
020592~006~5817656~Apr 23, 2011~~~U-360~
020592~006~5817656*PED~Oct 23, 2011~~~~
020592~006~5817657~Apr 23, 2011~~~U-363~
020592~006~5817657*PED~Oct 23, 2011~~~~
020592~006~5919485~Mar 24, 2015~~~U-308~
020592~006~5919485*PED~Sep 24, 2015~~~~
020592~006~6251895~Sep 23, 2017~~~~
020592~006~6251895*PED~Mar 23, 2018~~~~
020596~001~5047407~Nov 17, 2009~~~~
020596~001~5047407*PED~May 17, 2010~~~~
020596~001~6004968~Mar 20, 2018~~~~
020596~001~6004968*PED~Sep 20, 2018~~~~
020596~001~7119202~Feb 8, 2009~Y~~~
020596~001~7119202*PED~Aug 8, 2009~~~~
020597~001~5296504~Mar 22, 2011~~Y~U-778~
020597~001~5422368~Mar 22, 2011~~Y~U-778~Y
020597~001~6429226~Sep 6, 2009~~Y~U-778~
020597~001~7163959~Jun 19, 2010~Y~~~
020599~001~5527814~Jun 18, 2013~~~~
020600~001~5089509~Jun 13, 2011~~~U-193~
020600~001~5089509~Jun 13, 2011~~~U-481~
020600~001~5914334~Jun 7, 2014~~~U-517~
020600~001~6258830~Jun 7, 2014~~~U-517~
020600~002~5089509~Jun 13, 2011~~~U-193~
020600~002~5089509~Jun 13, 2011~~~U-481~
020600~002~5914334~Jun 7, 2014~~~U-517~
020600~002~6258830~Jun 7, 2014~~~U-517~
020601~001~5215755~Jun 1, 2010~~~~
020601~001~5215755*PED~Dec 1, 2010~~~~
020601~002~5215755~Jun 1, 2010~~~~
020601~003~5215755~Jun 1, 2010~~~~
020601~003~5215755*PED~Dec 1, 2010~~~~
020603~001~5374659~Dec 20, 2011~~~~
020603~001~5374659*PED~Jun 20, 2012~~~~
020605~001~5854270~Nov 20, 2015~~Y~U-44~
020605~001~5854270*PED~May 20, 2016~~~~
020606~001~5248505~Jul 28, 2010~~~~Y
020606~001~5489436~Feb 6, 2013~~~~
020606~001~5612054~Sep 28, 2010~~~~Y
020606~001~5679376~Oct 21, 2014~~~~Y
020606~001~5716641~May 21, 2012~~~U-226~Y
020607~001~5601843~Feb 11, 2014~~~~
020607~001~5698225~May 3, 2010~~~U-392~
020607~002~5601843~Feb 11, 2014~~~~
020607~002~5698225~May 3, 2010~~~U-392~
020611~001~4866048~Dec 29, 2007~~~~
020622~001~7199098~May 24, 2014~Y~~~
020622~002~5981589~May 24, 2014~~~~
020622~002~6054430~May 24, 2014~~~~
020622~002~6342476~May 24, 2014~~~U-441~
020622~002~6362161~May 24, 2014~~~U-441~
020622~002~6620847~May 24, 2014~Y~~~
020622~002~6939539~May 24, 2014~Y~~~
020622~002~7199098~May 24, 2014~Y~~~
020623~001~4906755~Jul 2, 2011~~~~
020623~002~4906755~Jul 2, 2011~~~~
020624~001~4906755~Jul 2, 2011~~~~
020624~002~4906755~Jul 2, 2011~~~~
020624~003~4906755~Jul 2, 2011~~~~
020625~001~5578610~Nov 26, 2013~~~U-192~
020625~001~5578610*PED~May 26, 2014~~~U-192~
020625~001~5738872~Feb 28, 2015~~~~
020625~001~5738872*PED~Aug 28, 2015~~~~
020625~001~5855912~Feb 28, 2015~~~~
020625~001~5855912*PED~Aug 28, 2015~~~~
020625~001~5932247~Feb 28, 2015~~~~
020625~001~5932247*PED~Aug 28, 2015~~~~
020625~001~6037353~Mar 14, 2017~~~U-138~
020625~001~6037353*PED~Sep 14, 2017~~~U-138~
020625~001~6113942~Feb 28, 2015~~~~
020625~001~6113942*PED~Aug 28, 2015~~~~
020625~001~6187791~May 11, 2012~~~U-138~
020625~001~6187791*PED~Nov 11, 2012~~~U-138~
020625~001~6399632~May 11, 2012~~~U-468~
020625~001~6399632*PED~Nov 11, 2012~~~U-468~
020625~001~7135571~May 18, 2014~Y~~~
020625~001~7135571*PED~Nov 18, 2014~~~~
020625~001~7138524~May 18, 2014~Y~~~
020625~001~7138524*PED~Nov 18, 2014~~~~
020626~001~5037845~Aug 6, 2008~~~~
020626~001~5037845*PED~Feb 6, 2009~~~~
020626~001~5307953~Dec 2, 2012~~~~
020626~001~5307953*PED~Jun 2, 2013~~~~
020626~001~5554639~Sep 10, 2013~~~U-232~
020626~001~5554639*PED~Mar 10, 2014~~~~
020626~001~5705520~Dec 10, 2011~~~U-232~
020626~001~5705520*PED~Jun 10, 2012~~~~
020626~002~5037845~Aug 6, 2008~~~~
020626~002~5037845*PED~Feb 6, 2009~~~~
020626~002~5307953~Dec 2, 2012~~~~
020626~002~5307953*PED~Jun 2, 2013~~~~
020626~002~5554639~Sep 10, 2013~~~U-232~
020626~002~5554639*PED~Mar 10, 2014~~~~
020626~002~5705520~Dec 10, 2011~~~U-232~
020626~002~5705520*PED~Jun 10, 2012~~~~
020626~003~5037845~Aug 6, 2008~~~~
020626~003~5037845*PED~Feb 6, 2009~~~~
020626~003~5307953~Dec 2, 2012~~~~
020626~003~5307953*PED~Jun 2, 2013~~~~
020626~003~5554639~Sep 10, 2013~~~U-232~
020626~003~5554639*PED~Mar 10, 2014~~~~
020626~003~5705520~Dec 10, 2011~~~U-232~
020626~003~5705520*PED~Jun 10, 2012~~~~
020628~001~5196438~Nov 19, 2010~~~~
020629~001~5075445~Sep 24, 2010~~~~
020629~001~5840763~Sep 1, 2015~~~U-501~
020629~001~5866581~Sep 4, 2014~~~U-501~
020629~001~5916893~Sep 1, 2015~~~U-501~
020629~001~6124304~Sep 4, 2014~~~U-501~
020629~001~6469015~Oct 22, 2019~~~U-501~
020629~001~6573378~Sep 24, 2010~~~~
020629~001~6579981~Jun 17, 2020~~~U-501~
020630~001~5019583~Feb 15, 2009~~~~
020630~001~5019583*PED~Aug 15, 2009~~~~
020630~001~5466700~Aug 30, 2013~~~U-156~
020630~001~5466700*PED~Mar 1, 2014~~~U-156~
020630~002~5019583~Feb 15, 2009~~~~
020630~002~5019583*PED~Aug 15, 2009~~~~
020630~002~5466700~Aug 30, 2013~~~U-156~
020630~002~5466700*PED~Mar 1, 2014~~~~
020630~003~5019583~Feb 15, 2009~~~~
020630~003~5019583*PED~Aug 15, 2009~~~~
020630~003~5466700~Aug 30, 2013~~~U-156~
020630~003~5466700*PED~Mar 1, 2014~~~U-156~
020632~001~4746680*PED~Dec 11, 2007~~~~
020632~001~4929629*PED~Nov 29, 2007~~~~
020632~001~5436272~Jul 25, 2012~~~U-439~
020632~001~5436272*PED~Jan 25, 2013~~~~
020632~002~4746680*PED~Dec 11, 2007~~~~
020632~002~4929629*PED~Nov 29, 2007~~~~
020632~002~5436272~Jul 25, 2012~~~U-439~
020632~002~5436272*PED~Jan 25, 2013~~~~
020632~003~4746680*PED~Dec 11, 2007~~~~
020632~003~4929629*PED~Nov 29, 2007~~~~
020632~003~5436272~Jul 25, 2012~~~U-439~
020632~003~5436272*PED~Jan 25, 2013~~~~
020634~001~5053407~Dec 20, 2010~~~~
020634~001~5053407*PED~Jun 20, 2011~~~~
020634~002~5053407~Dec 20, 2010~~~~
020634~002~5053407*PED~Jun 20, 2011~~~~
020634~003~5053407~Dec 20, 2010~~~~
020634~003~5053407*PED~Jun 20, 2011~~~~
020635~001~5053407~Dec 20, 2010~~~~
020635~001~5053407*PED~Jun 20, 2011~~~~
020635~002~5053407~Dec 20, 2010~~~~
020635~002~5053407*PED~Jun 20, 2011~~~~
020635~003~5053407~Dec 20, 2010~~~~
020635~003~5053407*PED~Jun 20, 2011~~~~
020635~004~5053407~Dec 20, 2010~~~~
020635~004~5053407*PED~Jun 20, 2011~~~~
020635~005~5053407~Dec 20, 2010~~~~
020635~005~5053407*PED~Jun 20, 2011~~~~
020636~001~5366972~Nov 22, 2011~~~U-167~
020636~001~5366972*PED~May 22, 2012~~~~
020638~001~5142051~Jun 26, 2010~~~~
020639~001~4879288~Sep 26, 2011~Y~Y~U-550~
020639~002~4879288~Sep 26, 2011~Y~Y~U-550~
020639~003~4879288~Sep 26, 2011~Y~Y~U-550~
020639~004~4879288~Sep 26, 2011~Y~Y~U-550~
